invoice_id,msme_id,invoice_amount,buyer_type,buyer_industry,invoice_date,due_date,payment_term_days,historical_payment_delay_days,seller_credit_score,invoice_frequency,payment_status,risk_label,risk_score,msme_credit_score,msme_credit_label,msme_industry
INV0001499,MSME003994,4261135.68,SME,Healthcare,2025-10-01 17:27:56.061330,2025-10-31 17:27:56.061330,30,59,68.1,2,Paid_Late,Medium,59.07,68.1,Review,Manufacturing
INV0001500,MSME002282,4618992.79,Government,Real Estate,2026-01-07 17:27:56.061330,2026-04-07 17:27:56.061330,90,83,63.31,1,Paid_OnTime,Medium,52.32,63.31,Review,Food & Beverage
INV0001501,MSME001177,2227031.73,SME,Retail,2025-10-21 17:27:56.061330,2025-12-20 17:27:56.061330,60,58,57.97,2,Paid_Late,Medium,42.79,57.97,Review,Manufacturing
INV0001502,MSME000187,2564477.63,Government,IT Services,2025-11-10 17:27:56.061330,2025-12-10 17:27:56.061330,30,77,89.67,2,Paid_OnTime,Medium,50.53,89.67,Approve,Manufacturing
INV0001503,MSME004523,2154182.48,Large Corporate,Real Estate,2025-12-03 17:27:56.061330,2026-01-02 17:27:56.061330,30,39,52.52,2,Paid_OnTime,Medium,44.13,52.52,Review,Retail
INV0001504,MSME003982,2142278.32,Large Corporate,Healthcare,2025-11-26 17:27:56.061330,2025-12-26 17:27:56.061330,30,34,55.42,2,Paid_OnTime,Low,30.39,55.42,Review,Food & Beverage
INV0001505,MSME003387,4812135.17,Retail,Retail,2026-02-19 17:27:56.061330,2026-04-20 17:27:56.061330,60,50,81.15,1,Paid_OnTime,Medium,61.02,81.15,Approve,Manufacturing
INV0001506,MSME002575,1014372.78,Retail,Manufacturing,2025-10-17 17:27:56.061330,2025-11-16 17:27:56.061330,30,39,79.69,3,Defaulted,Medium,40.49,79.69,Approve,Textile
INV0001507,MSME004595,4884133.08,Large Corporate,Healthcare,2026-03-13 17:27:56.061330,2026-05-12 17:27:56.061330,60,41,86.36,1,Paid_Late,Low,21.42,86.36,Approve,Manufacturing
INV0001508,MSME002153,4209462.32,Retail,Real Estate,2025-09-30 17:27:56.061330,2025-12-29 17:27:56.061330,90,44,69.78,1,Paid_Late,Medium,46.37,69.78,Review,Textile
INV0001509,MSME002426,3495922.53,Retail,Retail,2025-10-21 17:27:56.061330,2025-11-20 17:27:56.061330,30,42,52.76,1,Paid_Late,Medium,55.46,52.76,Review,Manufacturing
INV0001510,MSME002275,69296.53,Government,IT Services,2025-09-30 17:27:56.061330,2025-10-30 17:27:56.061330,30,83,78.99,1,Paid_OnTime,Low,29.33,78.99,Approve,Textile
INV0001511,MSME000987,3444671.6,Retail,Healthcare,2025-12-31 17:27:56.061330,2026-01-30 17:27:56.061330,30,52,90.02,1,Paid_OnTime,Medium,47.52,90.02,Approve,Textile
INV0001512,MSME000375,991870.81,Retail,Government,2025-11-24 17:27:56.061330,2025-12-24 17:27:56.061330,30,33,66.89,2,Paid_Late,Medium,41.37,66.89,Review,Food & Beverage
INV0001513,MSME002232,88947.6,Retail,FMCG,2025-12-24 17:27:56.061330,2026-01-23 17:27:56.061330,30,36,49.13,1,Paid_OnTime,Medium,35.34,49.13,Review,Services
INV0001514,MSME003406,4931002.05,Large Corporate,Healthcare,2026-01-08 17:27:56.061330,2026-02-07 17:27:56.061330,30,27,96.9,1,Paid_Late,Medium,42.46,96.9,Approve,Manufacturing
INV0001515,MSME004029,4571785.66,Large Corporate,Healthcare,2026-03-08 17:27:56.061330,2026-04-07 17:27:56.061330,30,26,75.95,2,Paid_OnTime,Low,31.3,75.95,Approve,Retail
INV0001516,MSME004510,2156806.05,Large Corporate,FMCG,2026-02-03 17:27:56.061330,2026-03-05 17:27:56.061330,30,28,65.22,2,Paid_OnTime,Medium,42.04,65.22,Review,Manufacturing
INV0001517,MSME000834,3636603.32,SME,Real Estate,2025-11-13 17:27:56.061330,2025-12-13 17:27:56.061330,30,55,63.94,1,Paid_Late,Medium,56.76,63.94,Review,Retail
INV0001518,MSME004208,4594629.29,Government,Real Estate,2026-01-03 17:27:56.061330,2026-02-02 17:27:56.061330,30,82,54.39,2,Paid_OnTime,High,65.88,54.39,Review,Manufacturing
INV0001519,MSME003063,1201279.95,Large Corporate,Healthcare,2025-11-17 17:27:56.061330,2026-01-16 17:27:56.061330,60,27,58.56,1,Paid_OnTime,Medium,37.47,58.56,Review,Services
INV0001520,MSME000246,4652276.5,Retail,Government,2025-12-29 17:27:56.061330,2026-01-28 17:27:56.061330,30,31,63.52,1,Paid_OnTime,Low,27.5,63.52,Review,Services
INV0001521,MSME004050,1773902.04,SME,Retail,2025-12-23 17:27:56.061330,2026-03-23 17:27:56.061330,90,55,58.21,1,Paid_Late,Medium,40.44,58.21,Review,Manufacturing
INV0001522,MSME003670,3668392.87,SME,Retail,2026-02-26 17:27:56.061330,2026-03-28 17:27:56.061330,30,52,53.87,2,Paid_OnTime,Medium,36.47,53.87,Review,Textile
INV0001523,MSME000780,299343.8,Retail,Retail,2026-01-29 17:27:56.061330,2026-04-29 17:27:56.061330,90,54,48.55,1,Paid_Late,Medium,52.92,48.55,Review,Services
INV0001524,MSME003659,1952856.43,Large Corporate,Retail,2026-03-07 17:27:56.061330,2026-04-06 17:27:56.061330,30,16,79.34,1,Paid_OnTime,Low,29.29,79.34,Approve,Textile
INV0001525,MSME002583,2362791.88,Retail,Healthcare,2025-11-13 17:27:56.061330,2025-12-13 17:27:56.061330,30,55,57.8,1,Paid_OnTime,Medium,60.13,57.8,Review,Manufacturing
INV0001526,MSME000998,120076.0,SME,IT Services,2026-02-26 17:27:56.061330,2026-03-28 17:27:56.061330,30,73,66.02,1,Paid_Late,Medium,48.24,66.02,Review,Manufacturing
INV0001527,MSME004338,4067731.52,Large Corporate,Real Estate,2026-02-16 17:27:56.061330,2026-03-18 17:27:56.061330,30,28,80.64,1,Paid_OnTime,Low,32.73,80.64,Approve,Services
INV0001528,MSME000490,1089022.75,Government,Healthcare,2025-10-10 17:27:56.061330,2026-01-08 17:27:56.061330,90,69,45.15,1,Paid_OnTime,Medium,56.51,45.15,Review,Manufacturing
INV0001529,MSME003015,4454224.29,Large Corporate,Real Estate,2026-01-14 17:27:56.061330,2026-03-15 17:27:56.061330,60,35,83.23,1,Paid_OnTime,Low,13.76,83.23,Approve,Textile
INV0001530,MSME000764,4058174.51,SME,Real Estate,2026-02-22 17:27:56.061330,2026-03-24 17:27:56.061330,30,58,48.92,2,Paid_OnTime,Medium,47.86,48.92,Review,Services
INV0001531,MSME003347,3840335.46,Large Corporate,Retail,2025-10-01 17:27:56.061330,2025-12-30 17:27:56.061330,90,25,60.5,1,Paid_Late,Medium,60.92,60.5,Review,Textile
INV0001532,MSME004858,3445697.52,Government,Retail,2025-10-16 17:27:56.061330,2025-11-15 17:27:56.061330,30,79,80.69,1,Paid_Late,Medium,46.82,80.69,Approve,Retail
INV0001533,MSME004454,2158828.77,SME,Government,2025-10-02 17:27:56.061330,2025-12-31 17:27:56.061330,90,69,53.34,1,Paid_Late,Medium,61.99,53.34,Review,Services
INV0001534,MSME003776,265274.53,SME,Healthcare,2026-02-18 17:27:56.061330,2026-05-19 17:27:56.061330,90,59,81.87,3,Paid_OnTime,Medium,35.09,81.87,Approve,Textile
INV0001535,MSME002418,4737701.17,Large Corporate,Retail,2026-02-19 17:27:56.061330,2026-03-21 17:27:56.061330,30,36,60.74,1,Paid_Late,Medium,44.53,60.74,Review,Food & Beverage
INV0001536,MSME003167,2671996.7,Retail,Healthcare,2025-10-25 17:27:56.061330,2025-11-24 17:27:56.061330,30,37,48.7,1,Paid_OnTime,Low,30.72,48.7,Review,Services
INV0001537,MSME003241,3838766.39,Large Corporate,Real Estate,2026-02-25 17:27:56.061330,2026-05-26 17:27:56.061330,90,18,74.98,5,Paid_Late,Low,27.3,74.98,Approve,Food & Beverage
INV0001538,MSME001454,3193353.5,SME,Automotive,2026-02-25 17:27:56.061330,2026-03-27 17:27:56.061330,30,66,61.9,2,Paid_OnTime,Medium,47.33,61.9,Review,Manufacturing
INV0001539,MSME004701,4236262.24,SME,FMCG,2025-12-30 17:27:56.061330,2026-01-29 17:27:56.061330,30,58,61.61,1,Defaulted,Medium,48.07,61.61,Review,Textile
INV0001540,MSME001146,3622586.27,Retail,Manufacturing,2025-12-12 17:27:56.061330,2026-01-11 17:27:56.061330,30,55,78.9,1,Paid_OnTime,Medium,45.67,78.9,Approve,Retail
INV0001541,MSME003284,1823858.86,Government,Real Estate,2025-11-22 17:27:56.061330,2025-12-22 17:27:56.061330,30,77,54.75,1,Paid_OnTime,Medium,48.6,54.75,Review,Food & Beverage
INV0001542,MSME002949,4393778.98,Large Corporate,Manufacturing,2026-01-18 17:27:56.061330,2026-02-17 17:27:56.061330,30,42,88.58,2,Paid_OnTime,Medium,38.41,88.58,Approve,Food & Beverage
INV0001543,MSME003870,1013099.37,Government,IT Services,2025-11-15 17:27:56.061330,2025-12-15 17:27:56.061330,30,81,71.45,1,Paid_Late,Medium,38.98,71.45,Approve,Food & Beverage
INV0001544,MSME002673,1991663.3,SME,IT Services,2025-11-19 17:27:56.061330,2026-01-18 17:27:56.061330,60,50,41.87,2,Paid_OnTime,Medium,50.79,41.87,Reject,Manufacturing
INV0001545,MSME002420,2375094.9,Large Corporate,FMCG,2025-12-02 17:27:56.061330,2026-01-01 17:27:56.061330,30,34,78.98,1,Paid_OnTime,Low,22.93,78.98,Approve,Textile
INV0001546,MSME002059,4783866.3,SME,IT Services,2025-10-02 17:27:56.061330,2025-12-01 17:27:56.061330,60,62,82.1,2,Paid_OnTime,Medium,56.19,82.1,Approve,Services
INV0001547,MSME001125,1789870.27,Retail,Automotive,2025-11-25 17:27:56.061330,2026-01-24 17:27:56.061330,60,49,83.89,3,Paid_OnTime,Low,27.99,83.89,Approve,Textile
INV0001548,MSME000025,2517750.02,SME,Real Estate,2026-02-01 17:27:56.061330,2026-04-02 17:27:56.061330,60,74,63.12,1,Paid_OnTime,Medium,46.81,63.12,Review,Manufacturing
INV0001549,MSME001189,2122785.96,SME,FMCG,2026-01-14 17:27:56.061330,2026-03-15 17:27:56.061330,60,65,67.35,2,Paid_OnTime,Medium,58.95,67.35,Review,Food & Beverage
INV0001550,MSME004443,3965433.35,Government,Manufacturing,2025-11-16 17:27:56.061330,2026-01-15 17:27:56.061330,60,62,70.83,3,Paid_Late,Medium,50.93,70.83,Approve,Services
INV0001551,MSME004523,236823.25,Retail,Government,2025-12-24 17:27:56.061330,2026-02-22 17:27:56.061330,60,37,52.52,2,Paid_Late,Medium,39.0,52.52,Review,Retail
INV0001552,MSME001196,2705326.07,Retail,Healthcare,2025-12-18 17:27:56.061330,2026-03-18 17:27:56.061330,90,51,45.56,1,Paid_Late,Medium,48.53,45.56,Review,Retail
INV0001553,MSME000648,2374457.0,Government,Automotive,2026-01-09 17:27:56.061330,2026-02-08 17:27:56.061330,30,64,60.0,1,Paid_Late,Medium,54.2,60.0,Review,Food & Beverage
INV0001554,MSME004948,2273223.14,SME,IT Services,2025-10-14 17:27:56.061330,2025-12-13 17:27:56.061330,60,74,72.19,2,Defaulted,Medium,54.91,72.19,Approve,Services
INV0001555,MSME000624,2684777.8,Retail,FMCG,2025-12-25 17:27:56.061330,2026-01-24 17:27:56.061330,30,33,63.31,1,Paid_Late,Medium,46.33,63.31,Review,Retail
INV0001556,MSME004709,4151322.5,Large Corporate,Healthcare,2026-03-20 17:27:56.061330,2026-04-19 17:27:56.061330,30,43,58.56,2,Defaulted,Medium,51.85,58.56,Review,Manufacturing
INV0001557,MSME003200,1717231.82,Retail,Retail,2025-11-14 17:27:56.061330,2026-02-12 17:27:56.061330,90,38,78.16,2,Paid_Late,Medium,40.76,78.16,Approve,Manufacturing
INV0001558,MSME002519,2369753.96,Government,Retail,2025-11-29 17:27:56.061330,2026-01-28 17:27:56.061330,60,84,66.57,1,Paid_OnTime,Medium,49.38,66.57,Review,Services
INV0001559,MSME002335,4446477.25,SME,Automotive,2025-10-19 17:27:56.061330,2025-11-18 17:27:56.061330,30,70,74.74,1,Paid_OnTime,High,69.13,74.74,Approve,Retail
INV0001560,MSME000222,4577681.16,SME,FMCG,2026-02-26 17:27:56.061330,2026-04-27 17:27:56.061330,60,55,77.47,2,Paid_OnTime,Medium,48.78,77.47,Approve,Food & Beverage
INV0001561,MSME002841,4205597.53,SME,IT Services,2025-10-18 17:27:56.061330,2025-11-17 17:27:56.061330,30,46,41.83,1,Defaulted,Medium,47.57,41.83,Reject,Textile
INV0001562,MSME002014,3565386.45,Retail,Manufacturing,2026-01-02 17:27:56.061330,2026-02-01 17:27:56.061330,30,40,58.38,4,Paid_OnTime,Medium,52.75,58.38,Review,Retail
INV0001563,MSME001434,4823464.36,SME,Healthcare,2026-01-31 17:27:56.061330,2026-03-02 17:27:56.061330,30,55,88.23,1,Paid_Late,High,75.44,88.23,Approve,Food & Beverage
INV0001564,MSME000764,4260749.62,Government,Automotive,2026-03-07 17:27:56.061330,2026-05-06 17:27:56.061330,60,61,48.92,2,Paid_Late,Medium,46.05,48.92,Review,Services
INV0001565,MSME002513,4422673.23,Government,Retail,2025-10-17 17:27:56.061330,2026-01-15 17:27:56.061330,90,85,57.43,1,Paid_Late,Medium,57.56,57.43,Review,Services
INV0001566,MSME003342,454577.13,SME,Automotive,2025-10-22 17:27:56.061330,2026-01-20 17:27:56.061330,90,66,66.3,1,Paid_Late,Medium,44.4,66.3,Review,Retail
INV0001567,MSME001342,444751.71,Government,Retail,2026-02-14 17:27:56.061330,2026-05-15 17:27:56.061330,90,83,74.28,2,Paid_Late,Medium,39.8,74.28,Approve,Textile
INV0001568,MSME004440,3216387.61,Retail,FMCG,2026-02-20 17:27:56.061330,2026-03-22 17:27:56.061330,30,53,76.91,1,Defaulted,Medium,58.02,76.91,Approve,Manufacturing
INV0001569,MSME004054,4395862.12,Government,Government,2026-03-05 17:27:56.061330,2026-06-03 17:27:56.061330,90,74,44.76,1,Paid_Late,Medium,53.2,44.76,Reject,Textile
INV0001570,MSME004929,820044.48,Large Corporate,Healthcare,2026-03-21 17:27:56.061330,2026-04-20 17:27:56.061330,30,34,55.21,2,Paid_OnTime,Low,29.48,55.21,Review,Retail
INV0001571,MSME004456,1709009.27,SME,Government,2026-03-10 17:27:56.061330,2026-06-08 17:27:56.061330,90,47,51.69,1,Paid_Late,Medium,49.09,51.69,Review,Textile
INV0001572,MSME004341,4821074.58,Large Corporate,Healthcare,2026-02-18 17:27:56.061330,2026-04-19 17:27:56.061330,60,21,92.63,1,Paid_OnTime,Medium,38.08,92.63,Approve,Food & Beverage
INV0001573,MSME004709,3266880.64,Retail,IT Services,2025-12-26 17:27:56.061330,2026-01-25 17:27:56.061330,30,47,58.56,2,Paid_Late,Medium,45.08,58.56,Review,Manufacturing
INV0001574,MSME001765,3200341.96,Government,IT Services,2025-12-08 17:27:56.061330,2026-02-06 17:27:56.061330,60,67,69.64,1,Paid_OnTime,Medium,56.71,69.64,Review,Textile
INV0001575,MSME001647,3070580.95,Government,Automotive,2026-02-05 17:27:56.061330,2026-04-06 17:27:56.061330,60,81,68.08,2,Defaulted,Medium,53.36,68.08,Review,Manufacturing
INV0001576,MSME004969,3398231.98,Retail,Retail,2026-01-17 17:27:56.061330,2026-02-16 17:27:56.061330,30,56,50.84,2,Paid_Late,High,67.15,50.84,Review,Services
INV0001577,MSME000259,767479.65,Retail,Healthcare,2025-10-01 17:27:56.061330,2025-12-30 17:27:56.061330,90,31,63.68,1,Paid_Late,Medium,41.15,63.68,Review,Manufacturing
INV0001578,MSME000090,3582185.75,SME,Retail,2025-11-16 17:27:56.061330,2026-01-15 17:27:56.061330,60,55,74.24,3,Defaulted,Medium,53.89,74.24,Approve,Retail
INV0001579,MSME003726,374151.98,Government,IT Services,2026-03-26 17:27:56.061330,2026-05-25 17:27:56.061330,60,78,51.87,3,Paid_OnTime,Medium,53.97,51.87,Review,Textile
INV0001580,MSME004263,1215958.41,Government,Healthcare,2025-11-01 17:27:56.061330,2026-01-30 17:27:56.061330,90,83,61.3,1,Paid_OnTime,Medium,47.26,61.3,Review,Retail
INV0001581,MSME004177,3797975.02,Government,IT Services,2025-12-08 17:27:56.061330,2026-02-06 17:27:56.061330,60,81,68.18,1,Paid_Late,High,66.14,68.18,Review,Food & Beverage
INV0001582,MSME004025,2631483.25,SME,IT Services,2025-12-21 17:27:56.061330,2026-02-19 17:27:56.061330,60,71,47.57,1,Paid_Late,Medium,53.04,47.57,Review,Food & Beverage
INV0001583,MSME001048,1958688.03,SME,Manufacturing,2025-11-17 17:27:56.061330,2025-12-17 17:27:56.061330,30,58,64.81,2,Paid_Late,Medium,44.79,64.81,Review,Food & Beverage
INV0001584,MSME004558,3281110.31,Government,Automotive,2026-02-04 17:27:56.061330,2026-04-05 17:27:56.061330,60,83,69.45,1,Paid_Late,Medium,40.04,69.45,Review,Services
INV0001585,MSME004789,4866682.53,Government,Healthcare,2025-12-02 17:27:56.061330,2026-03-02 17:27:56.061330,90,79,69.15,1,Defaulted,Medium,64.7,69.15,Review,Textile
INV0001586,MSME000379,601578.63,Government,Healthcare,2026-03-04 17:27:56.061330,2026-05-03 17:27:56.061330,60,77,67.26,2,Paid_OnTime,Medium,42.9,67.26,Review,Manufacturing
INV0001587,MSME001627,650694.78,Retail,Real Estate,2026-02-08 17:27:56.061330,2026-03-10 17:27:56.061330,30,32,58.34,1,Paid_OnTime,Medium,60.93,58.34,Review,Retail
INV0001588,MSME000190,1683167.92,Large Corporate,Government,2026-03-05 17:27:56.061330,2026-06-03 17:27:56.061330,90,15,71.0,2,Paid_OnTime,Low,15.48,71.0,Approve,Retail
INV0001589,MSME003436,4238252.61,Government,Retail,2025-12-12 17:27:56.061330,2026-01-11 17:27:56.061330,30,61,51.54,2,Paid_OnTime,Medium,62.57,51.54,Review,Food & Beverage
INV0001590,MSME002827,3293626.75,SME,FMCG,2026-02-20 17:27:56.061330,2026-03-22 17:27:56.061330,30,61,71.71,2,Paid_OnTime,Medium,59.16,71.71,Approve,Food & Beverage
INV0001591,MSME000270,3648453.55,Government,Healthcare,2025-11-06 17:27:56.061330,2025-12-06 17:27:56.061330,30,81,41.58,2,Defaulted,Medium,61.37,41.58,Reject,Services
INV0001592,MSME001932,3859424.33,Government,Government,2026-01-29 17:27:56.061330,2026-03-30 17:27:56.061330,60,83,78.97,1,Paid_OnTime,Medium,43.03,78.97,Approve,Textile
INV0001593,MSME001927,2182593.39,SME,Real Estate,2025-11-22 17:27:56.061330,2026-02-20 17:27:56.061330,90,53,88.4,1,Paid_OnTime,Medium,38.98,88.4,Approve,Services
INV0001594,MSME001267,1494905.14,Large Corporate,Government,2025-12-22 17:27:56.061330,2026-02-20 17:27:56.061330,60,19,69.05,2,Paid_OnTime,Low,25.47,69.05,Review,Manufacturing
INV0001595,MSME004204,3515092.25,Government,FMCG,2026-01-28 17:27:56.061330,2026-04-28 17:27:56.061330,90,80,83.23,2,Paid_OnTime,Medium,40.97,83.23,Approve,Food & Beverage
INV0001596,MSME001125,2363057.45,Retail,Healthcare,2025-12-29 17:27:56.061330,2026-02-27 17:27:56.061330,60,35,83.89,3,Paid_Late,Low,32.26,83.89,Approve,Textile
INV0001597,MSME002221,4906704.51,SME,IT Services,2025-10-02 17:27:56.061330,2025-11-01 17:27:56.061330,30,66,56.76,2,Paid_Late,High,72.77,56.76,Review,Manufacturing
INV0001598,MSME000816,1425928.91,Government,Retail,2026-02-01 17:27:56.061330,2026-05-02 17:27:56.061330,90,76,74.69,1,Paid_OnTime,Medium,41.7,74.69,Approve,Services
INV0001599,MSME001973,2273125.44,Government,Healthcare,2025-11-07 17:27:56.061330,2025-12-07 17:27:56.061330,30,85,58.91,1,Paid_Late,High,74.54,58.91,Review,Retail
INV0001600,MSME004401,591757.83,Government,Automotive,2026-03-27 17:27:56.061330,2026-04-26 17:27:56.061330,30,70,53.52,1,Paid_OnTime,Medium,51.81,53.52,Review,Retail
INV0001601,MSME002962,1411796.36,Retail,Real Estate,2026-01-27 17:27:56.061330,2026-03-28 17:27:56.061330,60,52,64.02,2,Paid_Late,Medium,52.88,64.02,Review,Textile
INV0001602,MSME002085,2145503.95,SME,FMCG,2025-12-16 17:27:56.061330,2026-01-15 17:27:56.061330,30,59,91.66,1,Paid_OnTime,Medium,52.17,91.66,Approve,Food & Beverage
INV0001603,MSME004868,1633619.7,Government,Real Estate,2026-01-07 17:27:56.061330,2026-03-08 17:27:56.061330,60,67,84.79,3,Paid_OnTime,Medium,58.87,84.79,Approve,Food & Beverage
INV0001604,MSME001699,1621842.41,SME,Automotive,2025-11-19 17:27:56.061330,2026-01-18 17:27:56.061330,60,64,62.21,2,Paid_OnTime,Medium,44.55,62.21,Review,Textile
INV0001605,MSME002129,4873158.22,Retail,Government,2026-02-15 17:27:56.061330,2026-04-16 17:27:56.061330,60,56,41.41,1,Paid_Late,High,67.44,41.41,Reject,Textile
INV0001606,MSME001333,3037119.14,Retail,Real Estate,2026-01-31 17:27:56.061330,2026-03-02 17:27:56.061330,30,41,51.83,1,Paid_Late,High,75.58,51.83,Review,Manufacturing
INV0001607,MSME004465,1176146.91,Government,IT Services,2026-02-09 17:27:56.061330,2026-03-11 17:27:56.061330,30,64,47.73,1,Paid_Late,Medium,46.91,47.73,Review,Manufacturing
INV0001608,MSME000528,34184.74,SME,FMCG,2026-01-18 17:27:56.061330,2026-02-17 17:27:56.061330,30,48,79.54,4,Defaulted,Medium,40.4,79.54,Approve,Manufacturing
INV0001609,MSME002499,4465836.89,Large Corporate,FMCG,2025-11-28 17:27:56.061330,2025-12-28 17:27:56.061330,30,23,56.04,1,Paid_Late,Medium,50.14,56.04,Review,Manufacturing
INV0001610,MSME001619,3043317.19,Government,Real Estate,2025-11-08 17:27:56.061330,2026-02-06 17:27:56.061330,90,67,55.02,4,Paid_Late,Medium,60.05,55.02,Review,Food & Beverage
INV0001611,MSME003581,1404492.92,Retail,IT Services,2026-01-24 17:27:56.061330,2026-02-23 17:27:56.061330,30,44,71.79,1,Paid_OnTime,Medium,36.5,71.79,Approve,Services
INV0001612,MSME001926,1462844.85,SME,FMCG,2025-11-11 17:27:56.061330,2025-12-11 17:27:56.061330,30,55,75.81,2,Paid_OnTime,Medium,50.04,75.81,Approve,Textile
INV0001613,MSME003244,1394349.98,Retail,Automotive,2026-03-08 17:27:56.061330,2026-04-07 17:27:56.061330,30,42,52.68,1,Paid_Late,Medium,58.9,52.68,Review,Food & Beverage
INV0001614,MSME004365,1191192.75,Retail,Retail,2025-11-12 17:27:56.061330,2026-01-11 17:27:56.061330,60,39,58.14,2,Paid_OnTime,Medium,53.68,58.14,Review,Textile
INV0001615,MSME000745,790456.36,Government,IT Services,2026-03-05 17:27:56.061330,2026-06-03 17:27:56.061330,90,63,77.67,1,Paid_Late,Medium,47.32,77.67,Approve,Food & Beverage
INV0001616,MSME002616,479240.83,SME,Government,2025-10-08 17:27:56.061330,2025-11-07 17:27:56.061330,30,59,57.7,2,Paid_OnTime,Medium,39.48,57.7,Review,Services
INV0001617,MSME000575,1463278.97,Retail,Real Estate,2025-10-06 17:27:56.061330,2025-11-05 17:27:56.061330,30,50,59.21,1,Paid_OnTime,High,66.8,59.21,Review,Services
INV0001618,MSME002751,4354611.41,SME,Automotive,2026-02-03 17:27:56.061330,2026-04-04 17:27:56.061330,60,71,87.4,1,Paid_OnTime,Medium,63.79,87.4,Approve,Services
INV0001619,MSME001547,573845.77,SME,Healthcare,2025-10-21 17:27:56.061330,2025-11-20 17:27:56.061330,30,72,60.61,1,Defaulted,High,65.15,60.61,Review,Food & Beverage
INV0001620,MSME000445,1326489.2,Large Corporate,FMCG,2026-02-07 17:27:56.061330,2026-04-08 17:27:56.061330,60,22,52.28,2,Paid_OnTime,Low,19.31,52.28,Review,Retail
INV0001621,MSME004722,1469200.74,Large Corporate,Retail,2026-03-08 17:27:56.061330,2026-05-07 17:27:56.061330,60,30,68.88,2,Paid_OnTime,Low,34.11,68.88,Review,Retail
INV0001622,MSME004169,1557362.02,Government,Automotive,2026-02-18 17:27:56.061330,2026-03-20 17:27:56.061330,30,70,55.62,1,Paid_OnTime,Medium,42.84,55.62,Review,Textile
INV0001623,MSME003651,1158638.79,SME,Healthcare,2025-10-10 17:27:56.061330,2025-12-09 17:27:56.061330,60,49,72.86,2,Defaulted,Medium,50.0,72.86,Approve,Retail
INV0001624,MSME003579,784835.41,Government,IT Services,2025-10-18 17:27:56.061330,2025-12-17 17:27:56.061330,60,78,59.99,2,Paid_Late,Medium,52.71,59.99,Review,Textile
